snapshot,src_student,dst_student,src_class,dst_class,src_gender,dst_gender,same_class,importance
6,854,857,PSI*,PSI*,F,M,True,0.54097557
6,817,823,PC*,PC*,F,M,True,0.54097557
6,841,848,PSI*,PSI*,F,M,True,0.54097557
6,867,868,PSI*,PSI*,M,M,True,0.50814569
6,882,886,PC*,PC*,M,M,True,0.5
6,686,696,PC,PC,F,F,True,0.5
6,658,690,PC,PC,M,M,True,0.5
6,1618,1657,MP*1,MP*1,M,M,True,0.5
6,1629,1644,MP*1,MP*1,M,M,True,0.5
6,862,863,PSI*,PSI*,F,F,True,0.5
6,815,891,PC*,PC*,M,M,True,0.5
6,641,699,MP*2,MP*2,M,M,True,0.5
6,803,849,PC*,PC*,F,F,True,0.5
6,880,896,PC*,PC*,M,M,True,0.5
6,824,849,PC*,PC*,F,F,True,0.5
6,806,888,PC*,PC*,M,M,True,0.5
6,882,889,PC*,PC*,M,M,True,0.5
6,636,864,PC,PSI*,M,M,False,0.5
6,830,834,PSI*,PSI*,M,M,True,0.5
6,1164,1622,MP*1,MP*1,M,M,True,0.5
6,1644,1856,MP*1,MP*1,M,M,True,0.5
6,647,668,MP*2,MP*2,F,F,True,0.5
6,611,685,MP*2,MP*2,M,F,True,0.49193659
6,817,847,PC*,PC*,F,F,True,0.46007347
6,664,867,PSI*,PSI*,F,M,True,0.45902446
6,635,692,PC,PC,F,M,True,0.42939726
6,682,690,PC,PC,M,M,True,0.42862236
6,682,892,PC,PC*,M,M,False,0.42862236
6,682,819,PC,PC*,M,F,False,0.41870049
6,612,1649,MP*2,MP*1,M,F,False,0.41832083
6,660,681,PC,PC,M,F,True,0.40548456
6,654,681,PC,PC,M,F,True,0.40548456
6,603,684,MP*2,MP*2,M,M,True,0.39555973
6,600,661,PC,PC,F,M,True,0.390192
6,845,852,PSI*,PSI*,F,F,True,0.36134315
6,814,895,PC*,PC*,F,F,True,0.3571693
6,1660,1662,MP*1,MP*1,F,F,True,0.35079217
6,603,695,MP*2,MP*2,M,M,True,0.34882611
6,853,855,PSI*,PSI*,F,F,True,0.33760631
6,685,695,MP*2,MP*2,F,M,True,0.33568159
6,676,873,PSI*,PSI*,M,F,True,0.3343614
6,891,892,PC*,PC*,M,M,True,0.33333334
6,650,674,MP*2,MP*2,M,M,True,0.33333334
6,626,698,PC,PC,M,M,True,0.33333334
6,669,674,MP*2,MP*2,M,M,True,0.33333334
6,827,830,PSI*,PSI*,M,M,True,0.33333334
6,1628,1645,MP*1,MP*1,M,M,True,0.33333331
6,1628,1657,MP*1,MP*1,M,M,True,0.33333331
6,609,613,PC,PC,M,M,True,0.33333331
6,609,610,PC,PC,M,M,True,0.33333331
6,610,626,PC,PC,M,M,True,0.33333331
6,619,1645,MP*2,MP*1,M,M,False,0.33333331
6,619,1657,MP*2,MP*1,M,M,False,0.33333331
6,620,669,MP*2,MP*2,M,M,True,0.33333331
6,620,650,MP*2,MP*2,M,M,True,0.33333331
6,613,698,PC,PC,M,M,True,0.33333331
6,623,1678,PC,MP*1,F,M,False,0.32929575
6,676,864,PSI*,PSI*,M,M,True,0.32784927
6,838,862,PSI*,PSI*,F,F,True,0.32134837
6,681,853,PC,PSI*,F,F,False,0.31990784
6,661,692,PC,PC,M,M,True,0.30490398
6,855,873,PSI*,PSI*,F,F,True,0.30366075
6,654,660,PC,PC,M,M,True,0.29725772
6,826,845,PSI*,PSI*,M,F,True,0.29184222
6,1632,1667,MP*1,MP*1,M,M,True,0.28740084
6,606,615,MP*2,MP*2,F,F,True,0.27983209
6,854,866,PSI*,PSI*,F,M,True,0.27865431
6,676,867,PSI*,PSI*,M,M,True,0.2774227
6,623,1170,PC,MP*1,F,M,False,0.27430916
6,1148,1667,MP*1,MP*1,M,M,True,0.27015996
6,1649,1674,MP*1,MP*1,F,M,True,0.26380593
6,600,866,PC,PSI*,F,M,False,0.26232123
6,838,852,PSI*,PSI*,F,F,True,0.26036638
6,1645,1657,MP*1,MP*1,M,M,True,0.25
6,649,1613,MP*2,MP*1,M,M,False,0.25
6,649,1671,MP*2,MP*1,M,M,False,0.25
6,649,1672,MP*2,MP*1,M,M,False,0.25
6,1644,1667,MP*1,MP*1,M,M,True,0.25
6,610,613,PC,PC,M,M,True,0.25
6,864,868,PSI*,PSI*,M,M,True,0.24592716
6,634,854,PSI*,PSI*,M,F,True,0.24458672
6,684,685,MP*2,MP*2,M,F,True,0.24318464
6,1632,1660,MP*1,MP*1,M,F,True,0.2423636
6,1181,1674,MP*1,MP*1,M,M,True,0.23693341
6,826,852,PSI*,PSI*,M,F,True,0.23622009
6,606,651,MP*2,PC,F,M,False,0.23299082
6,615,651,MP*2,PC,F,M,False,0.23299082
6,826,838,PSI*,PSI*,M,F,True,0.23274982
6,867,873,PSI*,PSI*,M,F,True,0.23244043
6,600,854,PC,PSI*,F,F,False,0.23218748
6,612,1657,MP*2,MP*1,M,M,False,0.2304576
6,600,634,PC,PSI*,F,M,False,0.22956643
6,1148,1662,MP*1,MP*1,M,F,True,0.22495417
6,634,866,PSI*,PSI*,M,M,True,0.22134571
6,606,684,MP*2,MP*2,F,M,True,0.21795684
6,615,684,MP*2,MP*2,F,M,True,0.21795684
6,682,817,PC,PC*,M,F,False,0.21734723
6,855,867,PSI*,PSI*,F,M,True,0.21504772
6,1662,1678,MP*1,MP*1,F,M,True,0.20310795
6,852,854,PSI*,PSI*,F,F,True,0.20251578
6,1181,1651,MP*1,MP*1,M,M,True,0.19076663
6,1181,1613,MP*1,MP*1,M,M,True,0.19076663
6,1181,1492,MP*1,MP*1,M,M,True,0.19076663
6,674,684,MP*2,MP*2,M,M,True,0.19012125
6,1190,1632,MP*1,MP*1,M,M,True,0.18120062
6,651,684,PC,MP*2,M,M,False,0.17887163
6,651,1678,PC,MP*1,M,M,False,0.17262569
6,1170,1632,MP*1,MP*1,M,M,True,0.17218059
6,1148,1658,MP*1,MP*1,M,M,True,0.17188838
6,620,1190,MP*2,MP*1,M,M,False,0.16666667
6,620,674,MP*2,MP*2,M,M,True,0.16666667
6,620,1658,MP*2,MP*1,M,M,False,0.16666667
6,1170,1672,MP*1,MP*1,M,M,True,0.16641757
6,1632,1672,MP*1,MP*1,M,M,True,0.16641757
6,684,1678,MP*2,MP*1,M,M,False,0.16590369
6,1632,1662,MP*1,MP*1,M,F,True,0.15656532
6,1148,1672,MP*1,MP*1,M,M,True,0.1563333
6,1657,1674,MP*1,MP*1,M,M,True,0.15608519
6,1632,1671,MP*1,MP*1,M,M,True,0.1525107
6,1170,1671,MP*1,MP*1,M,M,True,0.1525107
6,1632,1651,MP*1,MP*1,M,M,True,0.14945522
6,1651,1674,MP*1,MP*1,M,M,True,0.14022383
6,1148,1651,MP*1,MP*1,M,M,True,0.14022383
6,674,1658,MP*2,MP*1,M,M,False,0.13801861
6,1190,1658,MP*1,MP*1,M,M,True,0.13801861
6,1651,1658,MP*1,MP*1,M,M,True,0.13801861
6,1492,1658,MP*1,MP*1,M,M,True,0.13801861
6,1632,1674,MP*1,MP*1,M,M,True,0.13767597
6,674,1148,MP*2,MP*1,M,M,False,0.13731819
6,674,1190,MP*2,MP*1,M,M,False,0.13646656
6,1190,1492,MP*1,MP*1,M,M,True,0.13646656
6,1190,1671,MP*1,MP*1,M,M,True,0.13646656
6,1170,1613,MP*1,MP*1,M,M,True,0.13299914
6,1492,1678,MP*1,MP*1,M,M,True,0.13057932
6,1613,1672,MP*1,MP*1,M,M,True,0.12770788
6,1671,1672,MP*1,MP*1,M,M,True,0.12770788
6,1613,1632,MP*1,MP*1,M,M,True,0.12101048
6,1492,1671,MP*1,MP*1,M,M,True,0.11582975
6,1613,1671,MP*1,MP*1,M,M,True,0.11582975
6,1613,1651,MP*1,MP*1,M,M,True,0.11401942
6,1492,1651,MP*1,MP*1,M,M,True,0.11401942
6,1613,1674,MP*1,MP*1,M,M,True,0.11347184
6,1148,1492,MP*1,MP*1,M,M,True,0.1071528
6,1492,1632,MP*1,MP*1,M,M,True,0.10527749
6,1492,1674,MP*1,MP*1,M,M,True,0.10522614
6,1492,1613,MP*1,MP*1,M,M,True,0.09207246
7,620,678,MP*2,MP*2,M,M,True,0.59498179
7,867,869,PSI*,PSI*,M,M,True,0.58433783
7,841,848,PSI*,PSI*,F,M,True,0.54177397
7,616,822,PC,PC*,M,F,False,0.54177397
7,696,898,PC,PC*,F,M,False,0.54177397
7,889,895,PC*,PC*,M,F,True,0.54177397
7,635,692,PC,PC,F,M,True,0.525877
7,854,871,PSI*,PSI*,F,M,True,0.51288962
7,626,698,PC,PC,M,M,True,0.5
7,622,695,MP*2,MP*2,M,M,True,0.5
7,636,864,PC,PSI*,M,M,False,0.5
7,864,868,PSI*,PSI*,M,M,True,0.5
7,814,849,PC*,PC*,F,F,True,0.5
7,855,873,PSI*,PSI*,F,F,True,0.47905153
7,603,684,MP*2,MP*2,M,M,True,0.43737829
7,809,819,PC*,PC*,M,F,True,0.43269855
7,676,867,PSI*,PSI*,M,M,True,0.4177984
7,830,834,PSI*,PSI*,M,M,True,0.4177984
7,827,834,PSI*,PSI*,M,M,True,0.4177984
7,867,873,PSI*,PSI*,M,F,True,0.40031624
7,635,894,PC,PC*,F,M,False,0.38220733
7,619,1657,MP*2,MP*1,M,M,False,0.37392122
7,1622,1657,MP*1,MP*1,M,M,True,0.37392122
7,1649,1674,MP*1,MP*1,F,M,True,0.37376946
7,1644,1856,MP*1,MP*1,M,M,True,0.37104142
7,681,892,PC,PC*,F,M,False,0.36991644
7,610,661,PC,PC,M,M,True,0.36319458
7,838,852,PSI*,PSI*,F,F,True,0.35809511
7,834,854,PSI*,PSI*,M,F,True,0.35356867
7,1657,1856,MP*1,MP*1,M,M,True,0.33992726
7,647,668,MP*2,MP*2,F,F,True,0.33416292
7,677,1658,MP*2,MP*1,M,M,False,0.33333337
7,609,613,PC,PC,M,M,True,0.33333334
7,613,698,PC,PC,M,M,True,0.33333334
7,609,610,PC,PC,M,M,True,0.33333334
7,691,699,MP*2,MP*2,M,M,True,0.33333334
7,646,699,MP*2,MP*2,M,M,True,0.33333334
7,650,677,MP*2,MP*2,M,M,True,0.33333331
7,1148,1662,MP*1,MP*1,M,F,True,0.32373494
7,661,894,PC,PC*,M,M,False,0.32081181
7,619,1645,MP*2,MP*1,M,M,False,0.31303942
7,1164,1622,MP*1,MP*1,M,M,True,0.31303942
7,654,892,PC,PC*,M,M,False,0.30165011
7,647,1662,MP*2,MP*1,F,F,False,0.30103663
7,1190,1660,MP*1,MP*1,M,F,True,0.29604959
7,1144,1190,MP*1,MP*1,F,M,True,0.29343036
7,826,852,PSI*,PSI*,M,F,True,0.29130226
7,826,838,PSI*,PSI*,M,F,True,0.29130226
7,676,864,PSI*,PSI*,M,M,True,0.2911008
7,827,830,PSI*,PSI*,M,M,True,0.2911008
7,654,681,PC,PC,M,F,True,0.28827858
7,1144,1644,MP*1,MP*1,F,M,True,0.28795663
7,623,1170,PC,MP*1,F,M,False,0.28660235
7,1645,1657,MP*1,MP*1,M,M,True,0.28532124
7,1632,1660,MP*1,MP*1,M,F,True,0.28175461
7,603,695,MP*2,MP*2,M,M,True,0.28131086
7,681,893,PC,PC*,F,M,False,0.28003967
7,668,685,MP*2,MP*2,F,F,True,0.27646512
7,826,893,PSI*,PC*,M,M,False,0.27547011
7,623,1678,PC,MP*1,F,M,False,0.27320755
7,606,615,MP*2,MP*2,F,F,True,0.27062905
7,600,866,PC,PSI*,F,M,False,0.26573792
7,600,634,PC,PSI*,F,M,False,0.26573789
7,854,866,PSI*,PSI*,F,M,True,0.25380051
7,634,854,PSI*,PSI*,M,F,True,0.25380045
7,610,613,PC,PC,M,M,True,0.25
7,641,646,MP*2,MP*2,M,M,True,0.25
7,641,691,MP*2,MP*2,M,M,True,0.25
7,691,695,MP*2,MP*2,M,M,True,0.25
7,641,649,MP*2,MP*2,M,M,True,0.25
7,646,691,MP*2,MP*2,M,M,True,0.25
7,809,1657,PC*,MP*1,M,M,False,0.2487281
7,685,1662,MP*2,MP*1,F,F,False,0.24819849
7,615,651,MP*2,PC,F,M,False,0.24728715
7,650,674,MP*2,MP*2,M,M,True,0.24604973
7,1164,1190,MP*1,MP*1,M,M,True,0.24094373
7,634,866,PSI*,PSI*,M,M,True,0.24023081
7,1164,1645,MP*1,MP*1,M,M,True,0.23822626
7,620,650,MP*2,MP*2,M,M,True,0.23764464
7,628,635,PC,PC,F,F,True,0.2349645
7,606,651,MP*2,PC,F,M,False,0.23234561
7,654,893,PC,PC*,M,M,False,0.23045161
7,615,684,MP*2,MP*2,F,M,True,0.22121245
7,1164,1657,MP*1,MP*1,M,M,True,0.21512868
7,600,854,PC,PSI*,F,F,False,0.20970728
7,661,1658,PC,MP*1,M,M,False,0.20844775
7,606,684,MP*2,MP*2,F,M,True,0.20742339
7,628,661,PC,PC,F,M,True,0.20049769
7,649,1613,MP*2,MP*1,M,M,False,0.2
7,649,1671,MP*2,MP*1,M,M,False,0.2
7,649,1672,MP*2,MP*1,M,M,False,0.2
7,669,1662,MP*2,MP*1,M,F,False,0.19657993
7,1632,1651,MP*1,MP*1,M,M,True,0.19447356
7,650,669,MP*2,MP*2,M,M,True,0.19260386
7,620,685,MP*2,MP*2,M,F,True,0.19059694
7,1651,1674,MP*1,MP*1,M,M,True,0.18924251
7,635,661,PC,PC,F,M,True,0.18689591
7,628,674,PC,MP*2,F,M,False,0.1848627
7,1148,1667,MP*1,MP*1,M,M,True,0.18426004
7,600,661,PC,PC,F,M,True,0.18422312
7,651,684,PC,MP*2,M,M,False,0.18380088
7,1644,1667,MP*1,MP*1,M,M,True,0.17649633
7,1632,1667,MP*1,MP*1,M,M,True,0.17097144
7,669,1667,MP*2,MP*1,M,M,False,0.16684657
7,668,1662,MP*2,MP*1,F,F,False,0.16633427
7,1632,1644,MP*1,MP*1,M,M,True,0.16299915
7,1657,1667,MP*1,MP*1,M,M,True,0.16231313
7,668,674,MP*2,MP*2,F,M,True,0.16190661
7,1190,1658,MP*1,MP*1,M,M,True,0.15844736
7,1148,1672,MP*1,MP*1,M,M,True,0.15576543
7,1148,1492,MP*1,MP*1,M,M,True,0.15576543
7,1644,1657,MP*1,MP*1,M,M,True,0.15440267
7,1613,1651,MP*1,MP*1,M,M,True,0.15407097
7,1181,1651,MP*1,MP*1,M,M,True,0.15407097
7,1492,1651,MP*1,MP*1,M,M,True,0.15407097
7,1190,1671,MP*1,MP*1,M,M,True,0.15092401
7,620,668,MP*2,MP*2,M,F,True,0.14733143
7,669,1658,MP*2,MP*1,M,M,False,0.14658913
7,669,674,MP*2,MP*2,M,M,True,0.1447413
7,628,1657,PC,MP*1,F,M,False,0.14471057
7,674,1662,MP*2,MP*1,M,F,False,0.14384621
7,606,1657,MP*2,MP*1,F,M,False,0.14345585
7,1181,1674,MP*1,MP*1,M,M,True,0.14325252
7,1632,1671,MP*1,MP*1,M,M,True,0.14264655
7,651,1678,PC,MP*1,M,M,False,0.14183985
7,620,669,MP*2,MP*2,M,M,True,0.1397506
7,1170,1671,MP*1,MP*1,M,M,True,0.13887429
7,1181,1657,MP*1,MP*1,M,M,True,0.13886896
7,1632,1672,MP*1,MP*1,M,M,True,0.1388166
7,1181,1678,MP*1,MP*1,M,M,True,0.13570212
7,1170,1672,MP*1,MP*1,M,M,True,0.13522461
7,1657,1672,MP*1,MP*1,M,M,True,0.13127682
7,620,1662,MP*2,MP*1,M,F,False,0.13102672
7,1170,1632,MP*1,MP*1,M,M,True,0.12808344
7,1632,1674,MP*1,MP*1,M,M,True,0.12648296
7,684,1678,MP*2,MP*1,M,M,False,0.12440225
7,669,1190,MP*2,MP*1,M,M,False,0.12168188
7,1492,1658,MP*1,MP*1,M,M,True,0.12162894
7,1181,1658,MP*1,MP*1,M,M,True,0.12162894
7,1170,1657,MP*1,MP*1,M,M,True,0.12116157
7,1632,1662,MP*1,MP*1,M,F,True,0.12070109
7,1657,1674,MP*1,MP*1,M,M,True,0.11971922
7,1170,1678,MP*1,MP*1,M,M,True,0.1185433
7,1181,1613,MP*1,MP*1,M,M,True,0.11643529
7,1181,1492,MP*1,MP*1,M,M,True,0.11643529
7,1492,1671,MP*1,MP*1,M,M,True,0.11351103
7,1613,1671,MP*1,MP*1,M,M,True,0.11351103
7,1671,1672,MP*1,MP*1,M,M,True,0.11351103
7,1613,1672,MP*1,MP*1,M,M,True,0.11107337
7,620,674,MP*2,MP*2,M,M,True,0.10632233
7,674,1190,MP*2,MP*1,M,M,False,0.10632131
7,674,1678,MP*2,MP*1,M,M,False,0.10436305
7,1170,1613,MP*1,MP*1,M,M,True,0.1026139
7,620,1190,MP*2,MP*1,M,M,False,0.10257372
7,1492,1674,MP*1,MP*1,M,M,True,0.10159524
7,1613,1674,MP*1,MP*1,M,M,True,0.10159524
7,620,1678,MP*2,MP*1,M,M,False,0.10082644
7,1190,1492,MP*1,MP*1,M,M,True,0.09800406
7,1613,1632,MP*1,MP*1,M,M,True,0.09645395
7,1492,1632,MP*1,MP*1,M,M,True,0.09273027
7,1613,1657,MP*1,MP*1,M,M,True,0.09104118
7,1613,1678,MP*1,MP*1,M,M,True,0.08899374
7,1492,1657,MP*1,MP*1,M,M,True,0.08768538
7,1492,1678,MP*1,MP*1,M,M,True,0.0857771
7,1190,1632,MP*1,MP*1,M,M,True,0.08453075
7,1657,1678,MP*1,MP*1,M,M,True,0.07975946
7,1492,1613,MP*1,MP*1,M,M,True,0.07653724
7,1632,1657,MP*1,MP*1,M,M,True,0.06733626
8,857,867,PSI*,PSI*,M,M,True,0.68980622
8,620,678,MP*2,MP*2,M,M,True,0.66317248
8,626,698,PC,PC,M,M,True,0.58450449
8,611,622,MP*2,MP*2,M,M,True,0.57231468
8,1628,1629,MP*1,MP*1,M,M,True,0.55590725
8,841,848,PSI*,PSI*,F,M,True,0.54676306
8,828,854,PSI*,PSI*,M,F,True,0.50001377
8,851,854,PSI*,PSI*,M,F,True,0.50001377
8,1164,1645,MP*1,MP*1,M,M,True,0.5
8,880,887,PC*,PC*,M,M,True,0.5
8,652,682,PC,PC,M,M,True,0.5
8,883,888,PC*,PC*,M,M,True,0.5
8,880,896,PC*,PC*,M,M,True,0.5
8,815,880,PC*,PC*,M,M,True,0.5
8,634,866,PSI*,PSI*,M,M,True,0.5
8,603,612,MP*2,MP*2,M,M,True,0.5
8,814,849,PC*,PC*,F,F,True,0.48622441
8,845,855,PSI*,PSI*,F,F,True,0.47938031
8,862,863,PSI*,PSI*,F,F,True,0.47938031
8,616,822,PC,PC*,M,F,False,0.46380532
8,647,1662,MP*2,MP*1,F,F,False,0.46093255
8,664,867,PSI*,PSI*,F,M,True,0.45159224
8,821,852,PC*,PSI*,M,F,False,0.44036525
8,821,888,PC*,PC*,M,M,True,0.43723267
8,809,819,PC*,PC*,M,F,True,0.43553239
8,696,898,PC,PC*,F,M,False,0.42344904
8,1190,1660,MP*1,MP*1,M,F,True,0.41318408
8,804,868,PC*,PSI*,M,M,False,0.4106707
8,600,698,PC,PC,F,M,True,0.40472558
8,683,692,PC,PC,F,M,True,0.38923347
8,854,871,PSI*,PSI*,F,M,True,0.38885838
8,827,830,PSI*,PSI*,M,M,True,0.38111922
8,619,1657,MP*2,MP*1,M,M,False,0.376362
8,1622,1657,MP*1,MP*1,M,M,True,0.376362
8,691,699,MP*2,MP*2,M,M,True,0.376362
8,660,681,PC,PC,M,F,True,0.36339098
8,814,895,PC*,PC*,F,F,True,0.35794729
8,814,889,PC*,PC*,F,M,True,0.35728103
8,889,895,PC*,PC*,M,F,True,0.34802365
8,610,661,PC,PC,M,M,True,0.34507358
8,644,683,PC,PC,F,F,True,0.33833978
8,609,613,PC,PC,M,M,True,0.33333334
8,609,610,PC,PC,M,M,True,0.33333334
8,603,684,MP*2,MP*2,M,M,True,0.33333334
8,830,864,PSI*,PSI*,M,M,True,0.33333334
8,864,868,PSI*,PSI*,M,M,True,0.33333334
8,684,1622,MP*2,MP*1,M,M,False,0.33333334
8,606,651,MP*2,PC,F,M,False,0.33262241
8,616,692,PC,PC,M,M,True,0.3316558
8,613,698,PC,PC,M,M,True,0.32626837
8,635,894,PC,PC*,F,M,False,0.32492381
8,615,651,MP*2,PC,F,M,False,0.32074466
8,867,873,PSI*,PSI*,M,F,True,0.31946051
8,676,873,PSI*,PSI*,M,F,True,0.31946051
8,615,677,MP*2,MP*2,F,M,True,0.31619692
8,852,869,PSI*,PSI*,F,M,True,0.31519184
8,646,699,MP*2,MP*2,M,M,True,0.31181902
8,619,695,MP*2,MP*2,M,M,True,0.31181902
8,834,854,PSI*,PSI*,M,F,True,0.30819118
8,660,894,PC,PC*,M,M,False,0.30479038
8,616,644,PC,PC,M,F,True,0.29854453
8,603,1629,MP*2,MP*1,M,M,False,0.29720914
8,676,855,PSI*,PSI*,M,F,True,0.29507923
8,691,695,MP*2,MP*2,M,M,True,0.28751612
8,681,892,PC,PC*,F,M,False,0.28577477
8,681,893,PC,PC*,F,M,False,0.28577477
8,606,611,MP*2,MP*2,F,M,True,0.28363898
8,606,621,MP*2,MP*2,F,M,True,0.28363895
8,813,838,PSI*,PSI*,F,F,True,0.28187999
8,628,635,PC,PC,F,F,True,0.2804687
8,674,1678,MP*2,MP*1,M,M,False,0.2800701
8,892,898,PC*,PC*,M,M,True,0.27942425
8,669,1667,MP*2,MP*1,M,M,False,0.27204704
8,863,867,PSI*,PSI*,F,M,True,0.2712329
8,827,871,PSI*,PSI*,M,M,True,0.26930016
8,650,677,MP*2,MP*2,M,M,True,0.26525196
8,867,869,PSI*,PSI*,M,M,True,0.26460251
8,668,685,MP*2,MP*2,F,F,True,0.26446497
8,1164,1190,MP*1,MP*1,M,M,True,0.26388845
8,1629,1667,MP*1,MP*1,M,M,True,0.26335374
8,601,803,PC,PC*,M,F,False,0.25938076
8,1632,1662,MP*1,MP*1,M,F,True,0.258825
8,826,893,PSI*,PC*,M,M,False,0.25632587
8,669,1662,MP*2,MP*1,M,F,False,0.25595134
8,803,854,PC*,PSI*,F,F,False,0.25575781
8,685,1662,MP*2,MP*1,F,F,False,0.2524626
8,1657,1667,MP*1,MP*1,M,M,True,0.25181627
8,1181,1651,MP*1,MP*1,M,M,True,0.25
8,1651,1674,MP*1,MP*1,M,M,True,0.25
8,1492,1651,MP*1,MP*1,M,M,True,0.25
8,809,1657,PC*,MP*1,M,M,False,0.24853939
8,661,1658,PC,MP*1,M,M,False,0.24640462
8,838,852,PSI*,PSI*,F,F,True,0.2448134
8,807,824,PC*,PC*,M,F,True,0.24427952
8,658,824,PC,PC*,M,F,False,0.2442795
8,813,852,PSI*,PSI*,F,F,True,0.23972657
8,649,695,MP*2,MP*2,M,M,True,0.23749463
8,654,681,PC,PC,M,F,True,0.23733188
8,804,834,PC*,PSI*,M,M,False,0.23706798
8,616,683,PC,PC,M,F,True,0.23650551
8,1632,1671,MP*1,MP*1,M,M,True,0.23558971
8,1657,1672,MP*1,MP*1,M,M,True,0.23266739
8,1170,1657,MP*1,MP*1,M,M,True,0.23266739
8,635,661,PC,PC,F,M,True,0.23213707
8,661,894,PC,PC*,M,M,False,0.23078448
8,826,838,PSI*,PSI*,M,F,True,0.22794187
8,676,867,PSI*,PSI*,M,M,True,0.22787923
8,1644,1856,MP*1,MP*1,M,M,True,0.22648484
8,641,646,MP*2,MP*2,M,M,True,0.22629225
8,677,1658,MP*2,MP*1,M,M,False,0.22546586
8,610,613,PC,PC,M,M,True,0.2245772
8,654,892,PC,PC*,M,M,False,0.22248274
8,654,893,PC,PC*,M,M,False,0.22248274
8,1144,1644,MP*1,MP*1,F,M,True,0.22227167
8,641,1671,MP*2,MP*1,M,M,False,0.22158045
8,646,691,MP*2,MP*2,M,M,True,0.22146708
8,628,661,PC,PC,F,M,True,0.21771803
8,601,854,PC,PSI*,M,F,False,0.2169916
8,641,1856,MP*2,MP*1,M,M,False,0.21341629
8,650,1144,MP*2,MP*1,M,F,False,0.21160069
8,813,867,PSI*,PSI*,F,M,True,0.2101104
8,827,834,PSI*,PSI*,M,M,True,0.20996986
8,690,824,PC,PC*,M,F,False,0.20966534
8,668,1662,MP*2,MP*1,F,F,False,0.20938563
8,1164,1657,MP*1,MP*1,M,M,True,0.20924708
8,1657,1856,MP*1,MP*1,M,M,True,0.20908304
8,620,1678,MP*2,MP*1,M,M,False,0.20731163
8,654,869,PC,PSI*,M,M,False,0.20465444
8,668,674,MP*2,MP*2,F,M,True,0.20403692
8,669,1658,MP*2,MP*1,M,M,False,0.20398146
8,620,685,MP*2,MP*2,M,F,True,0.20383389
8,628,674,PC,MP*2,F,M,False,0.20263544
8,615,650,MP*2,MP*2,F,M,True,0.20244975
8,1144,1190,MP*1,MP*1,F,M,True,0.2017484
8,803,804,PC*,PC*,F,M,True,0.20123515
8,621,649,MP*2,MP*2,M,M,True,0.20020241
8,826,852,PSI*,PSI*,M,F,True,0.1978071
8,1144,1629,MP*1,MP*1,F,M,True,0.1970333
8,611,621,MP*2,MP*2,M,M,True,0.19661802
8,1613,1657,MP*1,MP*1,M,M,True,0.19541508
8,1657,1674,MP*1,MP*1,M,M,True,0.19541508
8,1492,1657,MP*1,MP*1,M,M,True,0.19541508
8,658,804,PC,PC*,M,M,False,0.19468692
8,804,807,PC*,PC*,M,M,True,0.19468689
8,804,824,PC*,PC*,M,F,True,0.19437227
8,674,1662,MP*2,MP*1,M,F,False,0.19430619
8,606,615,MP*2,MP*2,F,F,True,0.19243845
8,1170,1672,MP*1,MP*1,M,M,True,0.19183317
8,1170,1678,MP*1,MP*1,M,M,True,0.19183317
8,1613,1672,MP*1,MP*1,M,M,True,0.19183315
8,1170,1613,MP*1,MP*1,M,M,True,0.19183315
8,1492,1672,MP*1,MP*1,M,M,True,0.19183315
8,615,641,MP*2,MP*2,F,M,True,0.19116986
8,658,807,PC,PC*,M,M,False,0.18957371
8,646,1164,MP*2,MP*1,M,M,False,0.18408021
8,690,807,PC,PC*,M,M,False,0.18188617
8,658,690,PC,PC,M,M,True,0.18188615
8,649,1671,MP*2,MP*1,M,M,False,0.18094328
8,1671,1856,MP*1,MP*1,M,M,True,0.18094328
8,650,669,MP*2,MP*2,M,M,True,0.18090922
8,620,668,MP*2,MP*2,M,F,True,0.18089339
8,641,649,MP*2,MP*2,M,M,True,0.18010628
8,649,691,MP*2,MP*2,M,M,True,0.17640892
8,611,691,MP*2,MP*2,M,M,True,0.1747359
8,621,691,MP*2,MP*2,M,M,True,0.17473587
8,1190,1632,MP*1,MP*1,M,M,True,0.174541
8,669,1190,MP*2,MP*1,M,M,False,0.1724392
8,615,691,MP*2,MP*2,F,M,True,0.17231688
8,620,1662,MP*2,MP*1,M,F,False,0.17228301
8,1190,1629,MP*1,MP*1,M,M,True,0.17114171
8,601,804,PC,PC*,M,M,False,0.17003235
8,1181,1657,MP*1,MP*1,M,M,True,0.168455
8,826,867,PSI*,PSI*,M,M,True,0.16810876
8,1632,1644,MP*1,MP*1,M,M,True,0.16647488
8,690,804,PC,PC*,M,M,False,0.16585387
8,1181,1658,MP*1,MP*1,M,M,True,0.16207403
8,827,854,PSI*,PSI*,M,F,True,0.16164063
8,1629,1644,MP*1,MP*1,M,M,True,0.16108805
8,1181,1492,MP*1,MP*1,M,M,True,0.16091698
8,1181,1674,MP*1,MP*1,M,M,True,0.16091698
8,1492,1674,MP*1,MP*1,M,M,True,0.16091698
8,1613,1678,MP*1,MP*1,M,M,True,0.16091698
8,1613,1674,MP*1,MP*1,M,M,True,0.16091698
8,641,650,MP*2,MP*2,M,M,True,0.16029245
8,620,674,MP*2,MP*2,M,M,True,0.1552683
8,1644,1657,MP*1,MP*1,M,M,True,0.15393883
8,601,827,PC,PSI*,M,M,False,0.1516728
8,690,827,PC,PSI*,M,M,False,0.14666237
